0.000000000000000000e+00,-1.515940409683426333e+04
2.083333333333333218e-02,4.004327912510219176e+04
4.166666666666666435e-02,4.001639685493185971e+04
6.250000000000000000e-02,3.998992397215925303e+04
8.333333333333332871e-02,3.996383722154545831e+04
1.041666666666666574e-01,3.993812024138409470e+04
1.250000000000000000e-01,3.991276286262410576e+04
1.458333333333333148e-01,3.988776029242364166e+04
1.666666666666666574e-01,3.986311223676601367e+04
1.875000000000000000e-01,3.983882201156936935e+04
2.083333333333333148e-01,3.981489568446922203e+04
2.291666666666666574e-01,3.979134128085405973e+04
2.500000000000000000e-01,3.976816807848479220e+04
2.708333333333333148e-01,3.974538600576908357e+04
2.916666666666666297e-01,3.972300515005338093e+04
3.125000000000000000e-01,3.970103537458937353e+04
3.333333333333333148e-01,3.967948603646265110e+04
3.541666666666666297e-01,3.965836579294719559e+04
3.750000000000000000e-01,3.963768248057003075e+04
3.958333333333333148e-01,3.961744304963287141e+04
4.166666666666666297e-01,3.959765353699561820e+04
4.375000000000000000e-01,3.957831906154338503e+04
4.583333333333333148e-01,3.955944383002570248e+04
4.791666666666666297e-01,3.954103114601576817e+04
5.000000000000000000e-01,3.952308342054468812e+04
5.208333333333332593e-01,3.950560218339313724e+04
5.416666666666666297e-01,3.948858807884610724e+04
5.625000000000000000e-01,3.947204081166151445e+04
5.833333333333332593e-01,3.945595902975783974e+04
6.041666666666666297e-01,3.944034017475027213e+04
6.250000000000000000e-01,3.942518033961344918e+04
6.458333333333332593e-01,3.941047415196734073e+04
6.666666666666666297e-01,3.939621468743596051e+04
6.875000000000000000e-01,3.938239341467683698e+04
7.083333333333332593e-01,3.936900017421314260e+04
7.291666666666666297e-01,3.935602319335356151e+04
7.500000000000000000e-01,3.934344913873174664e+04
7.708333333333332593e-01,3.933126320665552339e+04
7.916666666666666297e-01,3.931944924986359547e+04
8.125000000000000000e-01,3.930798993768460787e+04
8.333333333333332593e-01,3.929686694514485862e+04
8.541666666666666297e-01,3.928606116538013157e+04
8.750000000000000000e-01,3.927555293883799459e+04
8.958333333333332593e-01,3.926532229211055528e+04
9.166666666666666297e-01,3.925534917593947466e+04
9.375000000000000000e-01,3.924561370309123595e+04
9.583333333333332593e-01,3.923609637946081057e+04
9.791666666666666297e-01,3.922677831382041040e+04
1.000000000000000000e+00,3.921764140571426105e+04
1.020833333333333259e+00,3.920866850799995882e+04
1.041666666666666519e+00,3.919984356144455523e+04
1.062500000000000000e+00,3.919115169992409938e+04
1.083333333333333259e+00,3.918257932586362585e+04
1.104166666666666519e+00,3.917411415654470329e+04
1.125000000000000000e+00,3.916574524276471493e+04
1.145833333333333259e+00,3.915746296203140082e+04
1.166666666666666519e+00,3.914925898900460743e+04
1.187500000000000000e+00,3.914112624625302851e+04
1.208333333333333259e+00,3.913305883858391462e+04
1.229166666666666519e+00,3.912505197424060316e+04
1.250000000000000000e+00,3.911710187617145129e+04
1.270833333333333259e+00,3.910920568637384713e+04
1.291666666666666519e+00,3.910136136603986233e+04
1.312500000000000000e+00,3.909356759389832587e+04
1.333333333333333259e+00,3.908582366479191114e+04
1.354166666666666519e+00,3.907812939016638120e+04
1.375000000000000000e+00,3.907048500180326664e+04
